Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type
1,Record Type = 13,Character,2,,,"Refinance Type Stratification: Only for refinance loans (Loan
Purpose of 2)",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,13
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,13
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,13
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,13
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,13
6,Refinance Code,Numeric,1,,,"Values are:
1 = Not Streamlined, Not Cash Out
2 = Cash Out
3 = Streamlined
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,13
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Refinance Code
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,13
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Refinance Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,13
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Refinance
Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,13
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Refinance Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,13
1,Record Type = 14,Character,2,,,"Metropolitan Statistical Area (MSA) Stratification for each
MSA applicable to the pool.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,14
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,14
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,14
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,14
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,14
6,MSA,Numeric,5,,,"The MSA values and the MSA Not Available are provided.
Values are:
• the MSA value
• 99999 = MSA Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,14
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the MSA Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,14
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
MSA Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,14
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the MSA
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,14
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the MSA Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,14
1,Record Type = 15,Character,2,,,Property State Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,15
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,15
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,15
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,15
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,15
6,State Code,Character,2,,,"The abbreviation of the state or territory where the loan
property exists. See Appendix 2 for a listing of state codes.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,15
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the State Code Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,15
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
State Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,15
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the State Code
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,15
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the State Code Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,15
1,Record Type = 16,Character,2,,,"Upfront MIP Stratification: Applies only to FHA mortgage
insurance",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,16
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,16
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,16
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,16
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,16
6,Upfront MIP Rate,Numeric,3,,,"Values are FHA Upfront Mortgage Insurance Premium (MIP)
rates:
000 = 000 Basis Points (BPS)
001 = 001 BPS
050 = 050 BPS
100 = 100 BPS
125 = 125 BPS
150 = 150 BPS
175 = 175 BPS
200 = 200 BPS
225 = 225 BPS
240 = 240 BPS
250 = 250 BPS
300 = 300 BPS
380 = 380 BPS
999 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,16
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Upfront MIP Rate
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,16
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Upfront MIP Rate Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,16
1,Record Type = 17,Character,2,,,"Annual MIP Stratification: Applies only to FHA mortgage
insurance",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,17
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,17
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,17
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,17
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,17
6,Annual MIP Rate,Numeric,3,,,"Values are FHA Annual Mortgage Insurance Premium (MIP)
rates:
000 = 000 Basis Point (BPS)
025 = 25 BPS
035 = 35 BPS
045 = 45 BPS
050 = 50 BPS
055 = 55 BPS
060 = 60 BPS
070 = 70 BPS
075 = 75 BPS
080 = 80 BPS
085 = 85 BPS
090 = 90 BPS
095 = 95 BPS
100 = 100 BPS
105 = 105 BPS
110 = 110 BPS
115 = 115 BPS
120 = 120 BPS
125 = 125 BPS",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,17
1,Record Type = 18,Character,2,,,"Pre-Modification Stratification; applies only if there are
modified loans in the pool (Loan Purpose of 3 or 4)",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,18
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,18
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,18
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,18
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,18
6,Pre-Modification,Numeric,1,,,"Values are:
1 = Pre-Modified First Payment Date
2 = Pre-Modified Original Principal Balance",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,18
7,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Pre-Modification
Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,18
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Pre-Modification Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,18
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Pre-
Modification Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,18
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Pre-Modification Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,18
1,Record Type = 19,Character,2,,,Government Agency and Loan Purpose Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
6,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
7,Loan Purpose,Numeric,1,,,"Value 5 is in “RG” Pool Type pools only. Values are:
1 = Purchase
2 = Refinance
3 = Loan Modification (HAMP)
4 = Loan Modification (non-HAMP)
5 = Re-performing
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
8,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Loan Type
Value/Loan Purpose Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
9,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Loan Type Value/Loan Purpose Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
10,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan Type
Value/Loan Purpose Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
11,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Type Value/Loan Purpose Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,19
1,Record Type = 20,Character,2,,,Issuer Level Removals Stratification for Multiple Issuer Pools,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
4,Pool Indicator = M,Character,1,,,"Identifies the Issue Type of the pool. Value is always M.
(always M for Record Type 20 Multi Issuer Pools )",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
6,Issuer Number,Numeric,4,,,"A four-digit number which identifies the Issuer participating
in the Multiple Issuer Pool.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
7,Removal Type,Numeric,1,,,"This is a code of the reason for removal from the pool.
Values are:
1 = Mortgager Payoff
2 = Repurchase of Delinquent Loan
3 = Foreclosure with Claim Payment
4 = Loss Mitigation
5 = Substitution
6 = Other Removal",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
8,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Issuer Number
Value/Removal Type Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
9,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Issuer Number Value/Removal Type Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
10,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Issuer
Number Value/Removal Type Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
11,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Issuer Number Value/Removal Type Value
combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,20
1,Record Type = 21,Character,2,,,"Issuer Level Government Agency Delinquency Stratification;
produced only for Multiple Issuer Pools",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,21
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,21
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,21
4,Pool Indicator = M,Character,1,,,"Identifies the Issue Type of the pool. Value is always M.
(always M for Record Type 21 Multi Issuer Pools )",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,21
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,21
6,Issuer Number,Numeric,4,,,"A four-digit number which identifies the Issuer participating
in the Multiple Issuer Pools.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,21
7,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
A = All Agencies
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,21
8,Delinquency,Numeric,1,,,"Values are:
1 = 1 Month
2 = 2 Months
3 = 3+ Months",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,21
9,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Issuer ID Value/Loan
Type Value/Delinquency Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,21
10,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Issuer ID Value/Loan Type Value/Delinquency Value
combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,21
1,Record Type = 22,Character,2,,,Government Agency and Delinquency Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
6,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
A = All Agencies
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
7,Delinquency,Numeric,1,,,"Values are:
1 = 1 Month
2 = 2 Months
3 = 3+ Months",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
8,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Loan Type
Value/Delinquency Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
9,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Loan Type Value/Delinquency Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
